id,unix_timestamp_ms,side,price,quantity
10650936,1759312231279,sell,1.722800,100.000000
10650937,1759312231888,buy,1.722900,11.590000
10650938,1759312232239,sell,1.722900,1276.760000
10650939,1759312232690,sell,1.722900,4.160000
10650940,1759312232830,buy,1.723000,3630.610000
10650941,1759312232899,sell,1.722900,5684.830000
10650942,1759312232902,sell,1.722700,114.470000
10650943,1759312232902,sell,1.722500,580.550000
10650944,1759312232902,sell,1.722400,22.070000
10650945,1759312232902,sell,1.722300,28.890000
10650946,1759312232902,sell,1.722100,5806.860000
10650947,1759312232908,sell,1.721900,111.090000
10650948,1759312232908,sell,1.721800,2053.940000
10650949,1759312232915,sell,1.722900,1512.230000
10650950,1759312232930,sell,1.722100,296.410000
10650951,1759312233140,sell,1.722500,2108.810000
10650952,1759312233144,sell,1.722100,839.280000
10650953,1759312233144,sell,1.722000,2046.290000
10650954,1759312233284,sell,1.722100,1398.330000
10650955,1759312233344,sell,1.722000,11.000000
10650956,1759312233353,buy,1.722100,8.000000
10650957,1759312233435,buy,1.722050,15788.360000
10650958,1759312233482,buy,1.722100,148.580000
10650959,1759312233534,sell,1.722000,53.560000
10650960,1759312233696,sell,1.722100,136.440000
10650961,1759312233845,sell,1.722000,6.960000
10650962,1759312233845,sell,1.721900,10.000000
10650963,1759312233845,sell,1.721700,36.600000
10650964,1759312233863,buy,1.722100,595.090000
10650965,1759312233863,buy,1.722200,10.000000
10650966,1759312233863,buy,1.722300,867.260000
10650967,1759312234019,buy,1.722200,4.140000
10650968,1759312234796,buy,1.722300,3.480000
10650969,1759312234796,buy,1.722400,7.070000
10650970,1759312234880,buy,1.722700,130.000000
10650971,1759312235125,sell,1.722500,100.000000
10650972,1759312235158,buy,1.722700,400.000000
10650973,1759312235422,buy,1.722700,100.000000
10650974,1759312235600,buy,1.722700,348.270000
10650975,1759312235736,buy,1.722600,1276.760000
10650976,1759312236052,buy,1.722700,541.640000
10650977,1759312236074,buy,1.722800,10.000000
10650978,1759312236074,buy,1.722900,90.000000
10650979,1759312236324,buy,1.722900,380.360000
10650980,1759312236324,buy,1.723000,28.890000
10650981,1759312236324,buy,1.723100,465.800000
10650982,1759312236588,buy,1.723100,100.000000
10650983,1759312236673,sell,1.722950,22065.280000
10650984,1759312236898,buy,1.723000,300.000000
10650985,1759312237039,buy,1.723000,682.380000
10650986,1759312237062,buy,1.723100,145.150000
10650987,1759312237212,buy,1.723200,89.220000
10650988,1759312237212,buy,1.723300,10.780000
10650989,1759312237296,sell,1.723200,100.000000
10650990,1759312238835,buy,1.723300,100.000000
10650991,1759312239215,sell,1.723200,111.510000
10650992,1759312239336,sell,1.723200,9.080000
10650993,1759312239338,buy,1.723300,1307.470000
10650994,1759312239352,sell,1.723200,72.560000
10650995,1759312239352,sell,1.723100,427.440000
10650996,1759312239488,buy,1.723200,307.720000
10650997,1759312239598,sell,1.723200,2112.580000
10650998,1759312239609,sell,1.723100,10.000000
10650999,1759312239609,sell,1.723000,969.490000
10651000,1759312239737,sell,1.722900,3.480000
10651001,1759312239737,sell,1.722800,2313.270000
10651002,1759312240053,buy,1.722800,24.820000
10651003,1759312240063,buy,1.723200,85.350000
10651004,1759312240153,buy,1.722900,10.000000
10651005,1759312240271,buy,1.723300,58.820000
10651006,1759312240419,sell,1.723100,10.000000
10651007,1759312240473,buy,1.723300,43.510000
10651008,1759312240577,sell,1.723100,3.220000
10651009,1759312240577,sell,1.723000,13.010000
10651010,1759312240621,sell,1.723100,1247.670000
10651011,1759312240734,buy,1.723200,121.840000
10651012,1759312240756,sell,1.723000,14.960000
10651013,1759312240849,buy,1.723100,300.000000
10651014,1759312241225,buy,1.723100,106.650000
10651015,1759312241300,buy,1.723050,29655.340000
10651016,1759312241309,sell,1.723000,15.090000
10651017,1759312241309,sell,1.722800,104.460000
10651018,1759312241309,sell,1.722700,158.200000
10651019,1759312241462,sell,1.722700,229.030000
10651020,1759312241807,buy,1.722600,123.090000
10651021,1759312242415,buy,1.722600,100.000000
10651022,1759312242438,sell,1.722500,4.520000
10651023,1759312242537,buy,1.722600,29.290000
10651024,1759312242537,buy,1.722900,270.710000
10651025,1759312242932,buy,1.722900,958.230000
10651026,1759312243047,buy,1.722900,1347.500000
10651027,1759312243148,buy,1.723000,18.000000
10651028,1759312243340,sell,1.722800,5.950000
10651029,1759312243656,sell,1.722700,100.000000
10651030,1759312243685,buy,1.722800,20.950000
10651031,1759312243685,buy,1.723000,79.050000
10651032,1759312243993,buy,1.722600,464.250000
10651033,1759312244242,sell,1.722400,4.520000
10651034,1759312244283,buy,1.722500,865.840000
10651035,1759312244489,sell,1.722400,2.550000
10651036,1759312244489,sell,1.722300,42.110000
10651037,1759312244489,sell,1.722200,85.340000
10651038,1759312244545,buy,1.722500,9.490000
10651039,1759312244714,sell,1.721900,348.270000
10651040,1759312244882,buy,1.722200,13.220000
10651041,1759312244882,buy,1.722300,86.780000
10651042,1759312244902,buy,1.722000,30.000000
10651043,1759312245056,buy,1.722100,2703.910000
10651044,1759312245056,buy,1.722200,677.520000
10651045,1759312245056,buy,1.722300,1718.570000
10651046,1759312245440,buy,1.722300,130.000000
10651047,1759312245532,sell,1.722200,22042.730000
10651048,1759312245630,buy,1.722400,3.480000
10651049,1759312245630,buy,1.722600,96.520000
10651050,1759312245822,buy,1.722600,12.370000
10651051,1759312245849,sell,1.722500,100.000000
10651052,1759312245947,buy,1.722500,580.550000
10651053,1759312245947,buy,1.722600,4748.910000
10651054,1759312246015,buy,1.722700,477.370000
10651055,1759312246037,buy,1.722800,167.710000
10651056,1759312246197,buy,1.722800,100.000000
10651057,1759312246698,buy,1.722700,100.000000
10651058,1759312246944,sell,1.722600,10.000000
10651059,1759312247060,sell,1.722600,121.840000
10651060,1759312247097,buy,1.722700,3604.750000
10651061,1759312247215,buy,1.722800,100.000000
10651062,1759312247365,sell,1.722500,487.300000
10651063,1759312247365,sell,1.722400,4164.680000
10651064,1759312247365,sell,1.722300,195.090000
10651065,1759312247710,buy,1.722700,369.630000
10651066,1759312247998,sell,1.722800,13.220000
10651067,1759312247998,sell,1.722500,1705.220000
10651068,1759312247998,sell,1.722300,431.380000
10651069,1759312248168,buy,1.722700,490.340000
10651070,1759312248168,buy,1.722900,2542.700000
10651071,1759312248168,buy,1.723000,107.670000
10651072,1759312248290,buy,1.723000,100.000000
10651073,1759312248300,sell,1.722800,130.870000
10651074,1759312248494,sell,1.722800,10.000000
10651075,1759312248852,buy,1.723000,100.000000
10651076,1759312249220,buy,1.722950,32582.700000
10651077,1759312249445,buy,1.723100,91.820000
10651078,1759312249445,buy,1.723200,8.180000
10651079,1759312249670,buy,1.723200,300.000000
10651080,1759312250110,buy,1.723200,10.000000
10651081,1759312250657,buy,1.723200,2321.660000
10651082,1759312250760,buy,1.723200,348.270000
10651083,1759312250767,sell,1.723100,100.000000
10651084,1759312251308,buy,1.723300,30.090000
10651085,1759312251308,buy,1.723400,867.750000
10651086,1759312251385,buy,1.723600,300.000000
10651087,1759312251550,buy,1.723600,80.290000
10651088,1759312251704,sell,1.723400,950.620000
10651089,1759312251926,buy,1.723500,11.600000
10651090,1759312251926,buy,1.723600,340.050000
10651091,1759312252247,sell,1.723400,47.850000
10651092,1759312252247,sell,1.723300,10.000000
10651093,1759312252247,sell,1.723200,4425.210000
10651094,1759312252252,sell,1.723100,580.340000
10651095,1759312252252,sell,1.722900,477.060000
10651096,1759312252252,sell,1.722700,477.130000
10651097,1759312252257,sell,1.723200,424.200000
10651098,1759312252569,buy,1.722900,100.000000
10651099,1759312252694,sell,1.722700,858.230000
10651100,1759312253099,buy,1.722800,200.000000
10651101,1759312253720,buy,1.722800,100.000000
10651102,1759312253722,sell,1.722750,23644.090000
10651103,1759312254359,buy,1.722800,100.000000
10651104,1759312254902,buy,1.722800,100.000000
10651105,1759312254949,sell,1.722700,13.220000
10651106,1759312254949,sell,1.722600,13.480000
10651107,1759312254949,sell,1.722500,15.000000
10651108,1759312254949,sell,1.722400,58.300000
10651109,1759312255066,buy,1.722600,300.000000
10651110,1759312255478,buy,1.722600,100.000000
10651111,1759312255759,buy,1.722600,13.560000
10651112,1759312256093,buy,1.722600,100.000000
10651113,1759312256337,sell,1.722500,8.910000
10651114,1759312256577,buy,1.722600,144.670000
10651115,1759312256577,buy,1.722700,116.030000
10651116,1759312256577,buy,1.722800,18.250000
10651117,1759312256699,buy,1.722600,100.000000
10651118,1759312256801,buy,1.722600,100.000000
10651119,1759312256867,sell,1.722500,100.000000
10651120,1759312256943,buy,1.722600,4982.580000
10651121,1759312256964,buy,1.722700,10.000000
10651122,1759312256964,buy,1.722800,81.790000
10651123,1759312257022,sell,1.722800,1857.580000
10651124,1759312257139,sell,1.722800,12162.850000
10651125,1759312257307,buy,1.722600,100.000000
10651126,1759312257309,sell,1.722400,1010.410000
10651127,1759312257585,sell,1.722500,17056.840000
10651128,1759312257635,buy,1.722600,8.910000
10651129,1759312257677,sell,1.722400,68.530000
10651130,1759312257878,buy,1.722800,4.310000
10651131,1759312257878,buy,1.722900,95.690000
10651132,1759312258408,buy,1.722800,100.000000
10651133,1759312258766,buy,1.722600,840.500000
10651134,1759312259049,sell,1.722500,100.000000
10651135,1759312259146,buy,1.722700,100.000000
10651136,1759312259262,buy,1.722700,471.800000
10651137,1759312259410,sell,1.722500,174.160000
10651138,1759312259672,buy,1.722700,100.000000
10651139,1759312259840,buy,1.722600,600.000000
10651140,1759312260101,sell,1.722500,13.220000
10651141,1759312260177,buy,1.722500,477.510000
10651142,1759312260177,buy,1.722600,3525.520000
10651143,1759312260357,sell,1.722300,200.000000
10651144,1759312260428,buy,1.722400,16.820000
10651145,1759312260428,buy,1.722700,83.180000
10651146,1759312260685,buy,1.722500,373.710000
10651147,1759312260903,buy,1.722500,100.000000
10651148,1759312261007,buy,1.722500,132.840000
10651149,1759312261015,sell,1.722100,477.510000
10651150,1759312261015,sell,1.721900,741.430000
10651151,1759312261318,buy,1.722200,3.480000
10651152,1759312261318,buy,1.722300,180.670000
10651153,1759312261405,buy,1.722100,289.620000
10651154,1759312261412,buy,1.722300,230.000000
10651155,1759312261572,buy,1.722100,477.560000
10651156,1759312261572,buy,1.722300,393.110000
10651157,1759312261580,sell,1.722000,624.230000
10651158,1759312261652,buy,1.722250,21673.170000
10651159,1759312261670,sell,1.722200,100.000000
10651160,1759312261766,buy,1.722300,10.000000
10651161,1759312261766,buy,1.722700,1973.140000
10651162,1759312261947,buy,1.722700,200.000000
10651163,1759312262011,sell,1.722600,7.270000
10651164,1759312262180,buy,1.722700,832.080000
10651165,1759312262271,sell,1.722800,1132.060000
10651166,1759312262483,buy,1.722900,3.480000
10651167,1759312262483,buy,1.723000,28.890000
10651168,1759312262545,buy,1.723100,100.000000
10651169,1759312262668,buy,1.723100,720.420000
10651170,1759312262695,buy,1.723200,92.610000
10651171,1759312262695,buy,1.723300,86.970000
10651172,1759312262978,sell,1.723400,13.220000
10651173,1759312262978,sell,1.723300,2718.680000
10651174,1759312263170,buy,1.723400,100.000000
10651175,1759312263823,buy,1.723400,4838.020000
10651176,1759312263846,sell,1.723400,100.000000
10651177,1759312263992,sell,1.723400,100.000000
10651178,1759312264248,sell,1.723400,380.750000
10651179,1759312264571,buy,1.723500,290.120000
10651180,1759312264783,buy,1.723500,635.230000
10651181,1759312264940,buy,1.723500,290.120000
10651182,1759312265057,sell,1.723450,23525.180000
10651183,1759312265144,sell,1.723400,4930.100000
10651184,1759312265795,sell,1.723400,100.000000
10651185,1759312265886,buy,1.723500,949.230000
10651186,1759312266078,sell,1.723400,829.470000
10651187,1759312266142,buy,1.723500,600.000000
10651188,1759312266234,sell,1.723400,10.000000
10651189,1759312266462,buy,1.723500,348.160000
10651190,1759312266546,sell,1.723400,1172.030000
10651191,1759312266839,buy,1.723500,11.600000
10651192,1759312266839,buy,1.723600,10.000000
10651193,1759312266839,buy,1.723700,175.700000
10651194,1759312267181,sell,1.723400,132.840000
10651195,1759312267390,sell,1.723400,19846.780000
10651196,1759312267402,sell,1.723300,10.000000
10651197,1759312267404,sell,1.723200,857.020000
10651198,1759312267404,sell,1.723000,32.370000
10651199,1759312267406,sell,1.722900,15.000000
10651200,1759312267558,buy,1.722900,140.960000
10651201,1759312267778,buy,1.722900,100.000000
10651202,1759312268018,buy,1.722850,18724.590000
10651203,1759312268031,sell,1.722800,307.720000
10651204,1759312268341,buy,1.722900,16.040000
10651205,1759312268341,buy,1.723000,10.000000
10651206,1759312268341,buy,1.723200,73.960000
10651207,1759312268470,buy,1.723200,233.760000
10651208,1759312268470,buy,1.723300,3.480000
10651209,1759312268470,buy,1.723400,362.760000
10651210,1759312268786,buy,1.723700,28.890000
10651211,1759312268786,buy,1.723800,14.030000
10651212,1759312268786,buy,1.723900,3.480000
10651213,1759312268786,buy,1.724000,70.480000
10651214,1759312268929,sell,1.723900,8.910000
10651215,1759312269147,sell,1.723900,1311.780000
10651216,1759312269661,buy,1.724000,292.650000
10651217,1759312269686,buy,1.724100,31.870000
10651218,1759312269686,buy,1.724200,265.850000
10651219,1759312269819,buy,1.724200,452.370000
10651220,1759312269864,sell,1.724100,100.000000
10651221,1759312270012,buy,1.724200,1832.660000
10651222,1759312270124,buy,1.724300,32.370000
10651223,1759312270323,sell,1.724300,150.800000
10651224,1759312270700,sell,1.724300,2412.650000
10651225,1759312270958,buy,1.724400,106.760000
10651226,1759312270958,buy,1.724600,493.240000
10651227,1759312270983,sell,1.724300,11.600000
10651228,1759312271032,sell,1.724100,476.050000
10651229,1759312271032,sell,1.723900,2764.950000
10651230,1759312271032,sell,1.723800,1617.070000
10651231,1759312271032,sell,1.723700,1086.090000
10651232,1759312271032,sell,1.723600,1429.980000
10651233,1759312271032,sell,1.723300,6692.080000
10651234,1759312271032,sell,1.723200,1031.190000
10651235,1759312271032,sell,1.723100,504.130000
10651236,1759312271032,sell,1.723000,3115.270000
10651237,1759312271032,sell,1.722900,6215.020000
10651238,1759312271032,sell,1.722800,2068.170000
10651239,1759312271043,sell,1.723900,35.960000
10651240,1759312271087,buy,1.724000,120.000000
10651241,1759312271302,sell,1.723900,953.020000
10651242,1759312271487,sell,1.723900,28.280000
10651243,1759312271501,buy,1.724000,300.000000
10651244,1759312271539,sell,1.723800,10.000000
10651245,1759312271850,sell,1.723100,2612.330000
10651246,1759312272088,sell,1.723100,100.000000
10651247,1759312272366,sell,1.723150,3570.560000
10651248,1759312272381,buy,1.723200,976.480000
10651249,1759312272783,sell,1.723100,9.000000
10651250,1759312273097,buy,1.723200,492.640000
10651251,1759312273248,buy,1.723300,1291.620000
10651252,1759312273297,buy,1.723500,522.210000
10651253,1759312273444,sell,1.723700,80.290000
10651254,1759312273566,buy,1.723800,22.270000
10651255,1759312273589,buy,1.724000,104.430000
10651256,1759312273589,buy,1.724200,195.570000
10651257,1759312273691,buy,1.724200,15.080000
10651258,1759312273691,buy,1.724300,32.370000
10651259,1759312273724,sell,1.724300,7976.030000
10651260,1759312273795,buy,1.724400,63.000000
10651261,1759312273965,buy,1.724400,59.230000
10651262,1759312274104,buy,1.724400,600.000000
10651263,1759312274322,buy,1.724400,150.770000
10651264,1759312274350,buy,1.724500,301.520000
10651265,1759312274405,buy,1.724600,77.610000
10651266,1759312274405,buy,1.724700,880.980000
10651267,1759312274409,buy,1.724800,145.350000
10651268,1759312274416,buy,1.724900,60.880000
10651269,1759312274416,buy,1.725000,5648.610000
10651270,1759312274417,buy,1.725100,1624.520000
10651271,1759312274634,buy,1.725200,11.000000
10651272,1759312274737,buy,1.725200,12.080000
10651273,1759312274737,buy,1.725300,5.460000
10651274,1759312274746,sell,1.725100,10.000000
10651275,1759312274825,buy,1.725300,27.030000
10651276,1759312274825,buy,1.725400,521.050000
10651277,1759312274849,buy,1.725500,934.240000
10651278,1759312274908,buy,1.725600,373.370000
10651279,1759312275085,buy,1.725700,874.180000
10651280,1759312275170,sell,1.725600,6.270000
10651281,1759312275340,sell,1.725600,870.220000
10651282,1759312275523,buy,1.725650,11036.920000
10651283,1759312275692,buy,1.725700,39.410000
10651284,1759312275842,buy,1.725800,12.000000
10651285,1759312276086,buy,1.725800,100.000000
10651286,1759312276223,buy,1.725800,226.050000
10651287,1759312276260,sell,1.725700,140.680000
10651288,1759312276496,sell,1.725500,260.240000
10651289,1759312276611,sell,1.725500,348.160000
10651290,1759312276663,buy,1.725600,10.000000
10651291,1759312276666,sell,1.725500,7.890000
10651292,1759312276718,buy,1.725600,600.000000
10651293,1759312276732,sell,1.725500,3891.820000
10651294,1759312277077,buy,1.725300,3.960000
10651295,1759312278093,buy,1.725200,140.920000
10651296,1759312278170,sell,1.725150,5086.930000
10651297,1759312278537,sell,1.725100,18.660000
10651298,1759312278537,sell,1.725000,38.890000
10651299,1759312278658,sell,1.725100,11.590000
10651300,1759312278658,sell,1.724700,1510.880000
10651301,1759312278658,sell,1.724600,103.960000
10651302,1759312278744,buy,1.724900,579.740000
10651303,1759312278744,buy,1.725000,1073.100000
10651304,1759312278950,sell,1.724700,3.470000
10651305,1759312279193,sell,1.724500,15.190000
10651306,1759312279193,sell,1.724400,7.070000
10651307,1759312279234,sell,1.724500,4.570000
10651308,1759312279372,sell,1.724500,13.490000
10651309,1759312279398,buy,1.724600,82.950000
10651310,1759312279648,sell,1.724500,10.180000
10651311,1759312280044,buy,1.724600,11.600000
10651312,1759312280044,buy,1.724700,10.000000
10651313,1759312280044,buy,1.724800,104.370000
10651314,1759312280044,buy,1.724900,1120.490000
10651315,1759312280178,buy,1.725000,3.470000
10651316,1759312280178,buy,1.725100,7.070000
10651317,1759312280178,buy,1.725300,589.460000
10651318,1759312280249,sell,1.725170,13522.180000
10651319,1759312280435,sell,1.725100,140.960000
10651320,1759312280572,sell,1.725100,550.010000
10651321,1759312280994,sell,1.725100,127.520000
10651322,1759312281243,buy,1.724800,579.770000
10651323,1759312281334,buy,1.724900,2618.590000
10651324,1759312281334,buy,1.725000,3.590000
10651325,1759312281361,buy,1.725700,28.890000
10651326,1759312281361,buy,1.725800,7.070000
10651327,1759312281361,buy,1.725900,431.740000
10651328,1759312281524,buy,1.725900,427.920000
10651329,1759312281549,buy,1.726000,1298.900000
10651330,1759312281564,buy,1.726100,41.470000
10651331,1759312281564,buy,1.726200,24.560000
10651332,1759312281564,buy,1.726300,28.890000
10651333,1759312281564,buy,1.726400,18.540000
10651334,1759312281626,buy,1.726500,11.410000
10651335,1759312281626,buy,1.726600,567.110000
10651336,1759312281733,buy,1.726700,787.310000
10651337,1759312281768,buy,1.726800,771.520000
10651338,1759312281836,sell,1.726800,10.000000
10651339,1759312282071,buy,1.726900,57.960000
10651340,1759312282509,buy,1.726900,947.760000
10651341,1759312283080,sell,1.726800,330.440000
10651342,1759312283159,buy,1.726900,150.560000
10651343,1759312283400,buy,1.726900,933.860000
10651344,1759312283620,sell,1.726800,15.630000
10651345,1759312283680,buy,1.726900,97.790000
10651346,1759312283902,buy,1.726900,150.560000
10651347,1759312284041,sell,1.726800,1513.040000
10651348,1759312284057,buy,1.726850,8986.140000
10651349,1759312284074,sell,1.726800,140.920000
10651350,1759312284525,buy,1.726900,9.080000
10651351,1759312285001,buy,1.726900,272.860000
10651352,1759312285001,buy,1.727000,327.140000
10651353,1759312285822,sell,1.726900,3630.610000
10651354,1759312286024,sell,1.726900,11.580000
10651355,1759312286024,sell,1.726800,34.810000
10651356,1759312286026,sell,1.726700,257.230000
10651357,1759312286032,sell,1.726600,3885.090000
10651358,1759312286187,sell,1.726300,28.890000
10651359,1759312286187,sell,1.726100,474.910000
10651360,1759312286187,sell,1.726000,579.370000
10651361,1759312286187,sell,1.725900,899.970000
10651362,1759312286329,buy,1.726100,206.550000
10651363,1759312286479,buy,1.726100,579.070000
10651364,1759312287077,sell,1.726000,33.580000
10651365,1759312287077,sell,1.725900,10.000000
10651366,1759312287081,sell,1.725800,111.350000
10651367,1759312287081,sell,1.725700,3041.040000
10651368,1759312287095,sell,1.725500,18.620000
10651369,1759312287095,sell,1.725400,579.570000
10651370,1759312287115,buy,1.725300,82.950000
10651371,1759312287167,buy,1.725600,15.000000
10651372,1759312287281,buy,1.725600,119.690000
10651373,1759312287293,buy,1.725400,10183.850000
10651374,1759312287546,buy,1.725400,1931.790000
10651375,1759312287770,buy,1.725400,1010.000000
10651376,1759312287963,sell,1.725300,150.710000
10651377,1759312288130,sell,1.725100,128.210000
10651378,1759312288142,buy,1.725100,475.790000
10651379,1759312288142,buy,1.725200,124.210000
10651380,1759312288441,buy,1.725100,10.000000
10651381,1759312288450,sell,1.725000,12.000000
10651382,1759312288558,sell,1.725000,31.950000
10651383,1759312288558,sell,1.724800,343.260000
10651384,1759312288728,sell,1.724850,4368.440000
10651385,1759312288993,sell,1.724600,89.210000
10651386,1759312289256,sell,1.724400,18.670000
10651387,1759312289354,buy,1.724600,202.510000
10651388,1759312289567,buy,1.724400,82.950000
10651389,1759312289837,buy,1.724400,10.180000
10651390,1759312289902,sell,1.724300,40.490000
10651391,1759312289902,sell,1.724200,411.910000
10651392,1759312289918,buy,1.724300,11.590000
10651393,1759312290068,buy,1.724300,1132.060000
10651394,1759312290069,sell,1.724200,476.310000
10651395,1759312290160,buy,1.724300,82.950000
10651396,1759312290182,sell,1.724200,3285.100000
10651397,1759312290182,sell,1.724100,31.870000
10651398,1759312290185,sell,1.724150,19793.850000
10651399,1759312290185,sell,1.724000,307.970000
10651400,1759312290402,buy,1.724000,116.000000
10651401,1759312290402,buy,1.724300,921.180000
10651402,1759312290402,buy,1.724400,10.000000
10651403,1759312290413,sell,1.724700,475.960000
10651404,1759312290419,sell,1.724500,398.450000
10651405,1759312290500,sell,1.724800,17.540000
10651406,1759312290636,buy,1.724900,300.000000
10651407,1759312290660,sell,1.724800,11.600000
10651408,1759312290660,sell,1.724700,162.350000
10651409,1759312290827,buy,1.724500,600.000000
10651410,1759312290935,sell,1.724400,3.590000
10651411,1759312290976,buy,1.724500,400.000000
10651412,1759312291106,buy,1.724500,1000.000000
10651413,1759312291351,buy,1.724500,11.600000
10651414,1759312291351,buy,1.724700,104.380000
10651415,1759312291352,buy,1.724900,884.020000
10651416,1759312291744,buy,1.725000,50.000000
10651417,1759312291948,sell,1.724900,1847.760000
10651418,1759312292226,sell,1.724900,100.000000
10651419,1759312292403,buy,1.725000,5.000000
10651420,1759312292636,buy,1.725000,146.110000
10651421,1759312292675,buy,1.725100,17.070000
10651422,1759312293117,buy,1.725300,14.860000
10651423,1759312293449,buy,1.725300,9.000000
10651424,1759312293453,sell,1.725200,8.000000
10651425,1759312293484,buy,1.725250,17235.660000
10651426,1759312293555,buy,1.725300,2122.520000
10651427,1759312293767,sell,1.725200,11.590000
10651428,1759312293923,buy,1.725200,1739.760000
10651429,1759312294132,sell,1.725100,100.000000
10651430,1759312294479,buy,1.725200,2809.110000
10651431,1759312294648,sell,1.725100,381.650000
10651432,1759312295202,sell,1.725100,301.460000
10651433,1759312295242,buy,1.725200,139.030000
10651434,1759312295408,sell,1.725100,11.590000
10651435,1759312295408,sell,1.725000,10.000000
10651436,1759312295408,sell,1.724900,104.340000
10651437,1759312295408,sell,1.724800,10.000000
10651438,1759312296316,sell,1.724600,11.600000
10651439,1759312296316,sell,1.724500,3.470000
10651440,1759312296316,sell,1.724400,84.930000
10651441,1759312296336,buy,1.724700,600.000000
10651442,1759312296421,sell,1.724590,10119.500000
10651443,1759312296639,sell,1.724400,57.760000
10651444,1759312296857,sell,1.724400,5.220000
10651445,1759312297795,buy,1.724500,246.260000
10651446,1759312297795,buy,1.724600,10.000000
10651447,1759312297795,buy,1.724700,178.570000
10651448,1759312298313,sell,1.724400,9.060000
10651449,1759312298417,buy,1.724600,9622.990000
10651450,1759312298480,buy,1.724700,10.000000
10651451,1759312298480,buy,1.724800,3.470000
10651452,1759312298489,sell,1.724600,1435.110000
10651453,1759312298504,buy,1.724700,3883.820000
10651454,1759312298672,buy,1.724900,600.000000
10651455,1759312298849,sell,1.724600,32.570000
10651456,1759312299379,buy,1.724700,15.000000
10651457,1759312299379,buy,1.724800,67.950000
10651458,1759312299564,buy,1.724700,11.600000
10651459,1759312299564,buy,1.724800,428.120000
10651460,1759312299749,sell,1.724600,89.460000
10651461,1759312299757,sell,1.724400,3742.740000
10651462,1759312299800,buy,1.724700,52.290000
10651463,1759312299951,buy,1.724700,82.950000
10651464,1759312299987,sell,1.724300,174.280000
10651465,1759312299994,sell,1.724400,10.000000
10651466,1759312299994,sell,1.724300,1.890000
10651467,1759312300071,sell,1.724100,7.920000
10651468,1759312300744,buy,1.724300,11.600000
10651469,1759312300744,buy,1.724400,71.350000
10651470,1759312300750,sell,1.724200,2419.150000
10651471,1759312300879,sell,1.724100,150.820000
10651472,1759312301304,buy,1.724000,82.950000
10651473,1759312301402,buy,1.723950,18963.340000
10651474,1759312301459,buy,1.724000,300.000000
10651475,1759312301682,buy,1.724000,603.480000
10651476,1759312301877,buy,1.724000,82.950000
10651477,1759312302031,buy,1.724000,869.710000
10651478,1759312302082,sell,1.723900,10.440000
10651479,1759312302177,sell,1.723800,17.070000
10651480,1759312302177,sell,1.723700,69.510000
10651481,1759312302177,sell,1.723600,6.850000
10651482,1759312302177,sell,1.723500,5.330000
10651483,1759312302177,sell,1.723400,76.290000
10651484,1759312302219,buy,1.723800,1448.880000
10651485,1759312302353,buy,1.723700,140.950000
10651486,1759312302923,buy,1.723600,5.940000
10651487,1759312302923,buy,1.723700,60.920000
10651488,1759312303028,buy,1.723700,82.950000
10651489,1759312303049,sell,1.723500,3.960000
10651490,1759312303164,buy,1.723700,300.000000
10651491,1759312303681,buy,1.723600,3.960000
10651492,1759312303681,buy,1.723700,396.040000
10651493,1759312303823,buy,1.723700,10.000000
10651494,1759312303823,buy,1.723800,72.950000
10651495,1759312303997,buy,1.723800,927.990000
10651496,1759312304331,sell,1.723700,476.840000
10651497,1759312304654,buy,1.723700,82.950000
10651498,1759312304659,sell,1.723600,13.200000
10651499,1759312304659,sell,1.723300,279.450000
10651500,1759312304915,buy,1.723700,300.000000
10651501,1759312305133,buy,1.723500,580.210000
10651502,1759312305133,buy,1.723600,622.920000
10651503,1759312305218,buy,1.723700,82.950000
10651504,1759312305585,sell,1.723300,655.590000
10651505,1759312305796,buy,1.723600,82.950000
10651506,1759312306037,buy,1.723600,375.210000
10651507,1759312306190,sell,1.723400,3997.670000
10651508,1759312306363,buy,1.723500,82.950000
10651509,1759312306640,buy,1.723500,393.950000
10651510,1759312306683,buy,1.723600,444.500000
10651511,1759312306881,sell,1.723300,145.150000
10651512,1759312306942,buy,1.723500,82.950000
10651513,1759312307417,buy,1.723600,10.000000
10651514,1759312307417,buy,1.723700,130.950000
10651515,1759312307502,buy,1.723800,82.950000
10651516,1759312307569,buy,1.723600,87.010000
10651517,1759312307689,sell,1.723700,16560.050000
10651518,1759312308061,buy,1.723900,15.000000
10651519,1759312308061,buy,1.724100,67.950000
10651520,1759312308229,sell,1.723900,3.590000
10651521,1759312308229,sell,1.723700,1378.910000
10651522,1759312308497,sell,1.723600,10.000000
10651523,1759312308612,sell,1.723300,347.760000
10651524,1759312308617,buy,1.723700,300.000000
10651525,1759312308723,sell,1.723500,9.490000
10651526,1759312309076,sell,1.723400,22.210000
10651527,1759312309150,buy,1.723600,3.590000
10651528,1759312309150,buy,1.723700,79.360000
10651529,1759312309528,buy,1.723300,9.060000
10651530,1759312309701,buy,1.723300,10.180000
10651531,1759312309701,buy,1.723500,549.650000
10651532,1759312309746,buy,1.723600,123.120000
10651533,1759312310011,sell,1.723600,22.370000
10651534,1759312310205,buy,1.723700,415.150000
10651535,1759312310398,sell,1.723400,3.600000
10651536,1759312310402,sell,1.723200,2075.140000
10651537,1759312310591,sell,1.723100,8.510000
10651538,1759312310623,buy,1.723200,300.000000
